gkz,values,name,classIndices,friendlyUrl,type,selected,geometry,count_osm
03459020,[ 8.6999999999999993 ],Hagen am Teutoburger Wald,[ 4 ],hagen-am-teutoburger-wald,GEMEINDE,,"MULTIPOLYGON (((8.0403 52.1781, 8.0169 52.172, 7.9287 52.1802, 7.9018 52.1995, 7.9216 52.2225, 7.9888 52.2084, 8.0403 52.1781)))",2.0
16070057,[ 6.0999999999999996 ],Geratal,[ 2 ],geratal,GEMEINDE,,"MULTIPOLYGON (((10.8106 50.6758, 10.7519 50.6866, 10.7531 50.7185, 10.768 50.7659, 10.8272 50.784, 10.8375 50.8111, 10.8192 50.8221, 10.8507 50.8226, 10.8716 50.8174, 10.8759 50.7944, 10.8577 50.7514, 10.8401 50.7456, 10.8699 50.7309, 10.8635 50.7156, 10.8382 50.697, 10.8209 50.706, 10.8302 50.6807, 10.8106 50.6758)))",3.0
03251042,[ 8.4000000000000004 ],Twistringen,[ 4 ],twistringen,GEMEINDE,,"MULTIPOLYGON (((8.6339 52.8504, 8.6678 52.8176, 8.6998 52.8124, 8.6952 52.7881, 8.6432 52.7725, 8.634 52.7289, 8.5213 52.7783, 8.4693 52.7533, 8.4505 52.7856, 8.4603 52.8011, 8.5162 52.8061, 8.5463 52.8195, 8.5392 52.8309, 8.6339 52.8504)))",2.0
08221000,[ 10.199999999999999 ],Heidelberg,[ 5 ],heidelberg,KREISFREIE_STADT,,"MULTIPOLYGON (((8.6332 49.3528, 8.6012 49.3662, 8.6068 49.3762, 8.6179 49.3793, 8.6474 49.3888, 8.6326 49.4149, 8.6115 49.4055, 8.5735 49.4158, 8.5829 49.4265, 8.6094 49.4242, 8.6287 49.4431, 8.7458 49.4471, 8.7418 49.4576, 8.7515 49.4591, 8.768 49.4542, 8.7932 49.4104, 8.7548 49.3777, 8.7481 49.3735, 8.7273 49.3757, 8.7261 49.3601, 8.6605 49.3539, 8.6464 49.3707, 8.6332 49.3528)))",41.0
06633005,[ 7.2999999999999998 ],Calden,[ 3 ],calden,GEMEINDE,,"MULTIPOLYGON (((9.2738 51.4347, 9.2771 51.4494, 9.3309 51.4528, 9.3613 51.4386, 9.3607 51.4154, 9.4248 51.4216, 9.4275 51.402, 9.4431 51.3994, 9.4296 51.3807, 9.3521 51.3678, 9.3218 51.3831, 9.3348 51.3819, 9.3217 51.4096, 9.2921 51.4323, 9.2664 51.4259, 9.2738 51.4347)))",1.0
16067089,[ 7.7000000000000002 ],Drei Gleichen,[ 3 ],drei-gleichen,GEMEINDE,,"MULTIPOLYGON (((10.7395 50.8655, 10.7367 50.8659, 10.7494 50.894, 10.7291 50.9076, 10.7811 50.9347, 10.8185 50.9521, 10.8269 50.9561, 10.85 50.9527, 10.8766 50.9292, 10.8598 50.9165, 10.8616 50.8796, 10.8736 50.8775, 10.8648 50.8566, 10.8208 50.8414, 10.7395 50.8655)))",2.0
05770016,[ 9.9000000000000004 ],Hüllhorst,[ 5 ],huellhorst,GEMEINDE,,"MULTIPOLYGON (((8.5563 52.2582, 8.5538 52.2606, 8.5692 52.2661, 8.6567 52.2972, 8.7112 52.289, 8.7443 52.2763, 8.7226 52.2465, 8.6981 52.2488, 8.6844 52.2318, 8.6349 52.2607, 8.5874 52.2552, 8.5563 52.2582)))",2.0
08426045,[ 8.4000000000000004 ],Ertingen,[ 4 ],ertingen,GEMEINDE,,"MULTIPOLYGON (((9.4469 48.1158, 9.5028 48.1214, 9.5169 48.1009, 9.5018 48.106, 9.5212 48.0945, 9.5366 48.0847, 9.5367 48.0727, 9.5194 48.0765, 9.5125 48.0644, 9.5074 48.0679, 9.502 48.0761, 9.4564 48.0759, 9.4124 48.1026, 9.3959 48.0987, 9.4075 48.1242, 9.4469 48.1158)))",1.0
16074011,[ 7.7000000000000002 ],Dornburg-Camburg,[ 3 ],dornburg-camburg,GEMEINDE,,"MULTIPOLYGON (((11.6581 50.993, 11.6229 51.0205, 11.6753 51.0367, 11.6834 51.015, 11.6999 51.0226, 11.7144 51, 11.6918 51.0029, 11.6787 50.9879, 11.6698 50.9897, 11.6581 50.993)), ((11.7001 51.079, 11.7524 51.0584, 11.752 51.0485, 11.6989 51.0437, 11.6754 51.037, 11.6782 51.0605, 11.6886 51.0616, 11.6814 51.0821, 11.6965 51.0873, 11.7001 51.079)), ((11.7116 51.0143, 11.715 51.0143, 11.7133 51.012, 11.7116 51.0143)))",3.0
05974012,[ 8.5 ],Ense,[ 4 ],ense,GEMEINDE,,"MULTIPOLYGON (((7.886 51.5096, 7.983 51.5332, 8.0168 51.5383, 8.0279 51.5263, 8.0347 51.5039, 8.0149 51.494, 8.0121 51.4684, 7.9538 51.4662, 7.9182 51.4823, 7.9203 51.4978, 7.886 51.5096)))",2.0
03153018,[ 5.5 ],Clausthal-Zellerfeld,[ 2 ],clausthal-zellerfeld,GEMEINDE,,"MULTIPOLYGON (((10.3844 51.7901, 10.3555 51.7666, 10.3068 51.7701, 10.2812 51.8072, 10.3037 51.8025, 10.3144 51.8247, 10.3632 51.847, 10.3716 51.8317, 10.3599 51.8236, 10.3913 51.8035, 10.3844 51.7901)), ((10.426 51.7899, 10.4385 51.8191, 10.4414 51.8053, 10.4704 51.8065, 10.4514 51.7902, 10.426 51.7899)), ((10.2684 51.8204, 10.2785 51.8371, 10.3041 51.8231, 10.2759 51.815, 10.2684 51.8204)), ((10.4186 51.8382, 10.4407 51.8405, 10.4426 51.8344, 10.4237 51.8258, 10.4186 51.8382)), ((10.5263 51.7963, 10.5348 51.8103, 10.5437 51.7999, 10.5391 51.7977, 10.5369 51.8003, 10.5263 51.7963)), ((10.4185 51.8485, 10.4277 51.85, 10.4326 51.8467, 10.4269 51.8441, 10.4185 51.8485)), ((10.3857 51.8357, 10.3891 51.8386, 10.3919 51.8383, 10.3864 51.8349, 10.3857 51.8357)), ((10.5231 51.8263, 10.524 51.8282, 10.5255 51.8275, 10.5249 51.8252, 10.5231 51.8263)), ((10.3975 51.8319, 10.3989 51.8323, 10.3999 51.83, 10.3984 51.8302, 10.3975 51.8319)), ((10.3165 51.8332, 10.3184 51.8335, 10.3167 51.8316, 10.3165 51.8332)))",5.0
09479169,[ 9.0999999999999996 ],Wunsiedel,[ 4 ],wunsiedel,GEMEINDE,,"MULTIPOLYGON (((12.0558 50.0259, 12.0047 50.0183, 12.007 49.9966, 11.9901 49.9964, 11.9792 50.0168, 11.9635 50.0088, 11.9285 50.0415, 11.9481 50.0611, 12.0139 50.0587, 12.0457 50.083, 12.0921 50.0767, 12.0799 50.0772, 12.0855 50.0464, 12.0558 50.0259)), ((11.9794 49.9881, 11.9797 49.9884, 11.9807 49.9881, 11.9802 49.9878, 11.9794 49.9881)))",4.0
03455025,[ 8.8000000000000007 ],Bockhorn,[ 4 ],bockhorn,GEMEINDE,,"MULTIPOLYGON (((8.0322 53.3214, 8.0303 53.3103, 7.9715 53.3039, 7.9646 53.3281, 7.9298 53.3357, 7.9598 53.3565, 7.9567 53.3695, 7.98 53.3742, 7.97 53.3762, 7.9894 53.3931, 7.979 53.4041, 8.0286 53.4333, 8.0179 53.4378, 8.0254 53.4591, 8.0696 53.4672, 8.099 53.4449, 8.0576 53.4312, 8.0383 53.3956, 8.0322 53.3214)))",2.0
05158016,[ 9.0 ],Hilden,[ 4 ],hilden,GEMEINDE,,"MULTIPOLYGON (((6.9511 51.147, 6.9234 51.1406, 6.8912 51.1592, 6.9209 51.1928, 6.9589 51.198, 6.9864 51.1724, 6.9511 51.147)))",11.0
09575121,[ 9.3000000000000007 ],Emskirchen,[ 4 ],emskirchen,GEMEINDE,,"MULTIPOLYGON (((10.6987 49.5878, 10.7552 49.6019, 10.7544 49.5914, 10.7139 49.5764, 10.7493 49.5569, 10.7578 49.5808, 10.7824 49.5858, 10.8216 49.5517, 10.8157 49.5356, 10.8098 49.5298, 10.7873 49.5256, 10.7717 49.5554, 10.729 49.5281, 10.7438 49.5146, 10.7211 49.5022, 10.7112 49.5049, 10.6466 49.5424, 10.6791 49.5771, 10.6987 49.5878)))",2.0
16065088,[ 6.2000000000000002 ],An der Schmücke,[ 2 ],an-der-schmuecke,GEMEINDE,,"MULTIPOLYGON (((11.2508 51.2574, 11.2175 51.2348, 11.1966 51.244, 11.2084 51.2563, 11.1974 51.2645, 11.1614 51.2674, 11.1564 51.2845, 11.0969 51.2955, 11.1039 51.3129, 11.1349 51.3185, 11.1498 51.3442, 11.2484 51.3517, 11.2596 51.3411, 11.247 51.3236, 11.2872 51.3089, 11.3033 51.2873, 11.3067 51.2843, 11.2472 51.2975, 11.2159 51.279, 11.2508 51.2574)), ((11.2553 51.2644, 11.2643 51.2778, 11.3131 51.2783, 11.3136 51.274, 11.3053 51.2717, 11.327 51.2628, 11.304 51.2443, 11.2553 51.2644)))",2.0
09275151,[ 7.5999999999999996 ],Tiefenbach (PAF),[ 3 ],tiefenbach-paf,GEMEINDE,,"MULTIPOLYGON (((13.4434 48.6094, 13.3397 48.602, 13.3354 48.6282, 13.2937 48.6559, 13.3486 48.6691, 13.3575 48.6644, 13.4402 48.6431, 13.4434 48.6094)))",1.0
09275122,[ 8.3000000000000007 ],Fürstenzell,[ 4 ],fuerstenzell,GEMEINDE,,"MULTIPOLYGON (((13.2672 48.5108, 13.2886 48.5334, 13.2556 48.5632, 13.2723 48.5836, 13.316 48.5889, 13.386 48.5549, 13.3442 48.53, 13.3635 48.5034, 13.3598 48.4813, 13.3765 48.4841, 13.3351 48.4573, 13.2672 48.5108)))",2.0
09183119,[ 7.7000000000000002 ],Haag in Oberbayern,[ 3 ],haag-in-oberbayern,GEMEINDE,,"MULTIPOLYGON (((12.1112 48.1857, 12.1324 48.1841, 12.1577 48.1669, 12.2034 48.1659, 12.2066 48.1551, 12.2094 48.1431, 12.2098 48.1314, 12.1541 48.1543, 12.1028 48.1741, 12.1112 48.1857)))",2.0
06635001,[ 9.5 ],Allendorf (Eder),[ 5 ],allendorf-eder,GEMEINDE,,"MULTIPOLYGON (((8.5834 51.0614, 8.6646 51.0731, 8.7401 51.0442, 8.7335 51.0342, 8.7135 51.0035, 8.652 51.0168, 8.5834 51.0614)))",0.0
10043111,[ 6.7000000000000002 ],Eppelborn,[ 3 ],eppelborn,GEMEINDE,,"MULTIPOLYGON (((7.055 49.4167, 6.9946 49.384, 7.0001 49.3589, 6.9647 49.3565, 6.9442 49.3776, 6.9231 49.3957, 6.9231 49.4215, 6.9894 49.4367, 6.995 49.438, 7.055 49.4167)))",4.0
06635004,[ 9.9000000000000004 ],Battenberg (Eder),[ 5 ],battenberg-eder,GEMEINDE,,"MULTIPOLYGON (((8.7135 51.0035, 8.7063 50.9939, 8.6735 50.9968, 8.6471 50.9812, 8.657 50.9716, 8.6024 50.9521, 8.5981 50.9744, 8.6239 50.9821, 8.6162 51.017, 8.5342 51.0249, 8.5209 51.0432, 8.5039 51.0404, 8.5206 51.0502, 8.5192 51.0689, 8.5834 51.0614, 8.652 51.0168, 8.7135 51.0035)))",1.0
08425031,[ 10.199999999999999 ],Dornstadt,[ 5 ],dornstadt,GEMEINDE,,"MULTIPOLYGON (((9.9729 48.4674, 9.9673 48.4509, 9.9072 48.4324, 9.9117 48.4436, 9.845 48.4887, 9.798 48.4928, 9.8 48.4972, 9.805 48.5132, 9.8222 48.508, 9.8342 48.5266, 9.9132 48.5066, 9.9446 48.4961, 9.9367 48.4872, 9.9675 48.4838, 9.9729 48.4674)))",2.0
06436003,[ 10.4 ],Eschborn,[ 5 ],eschborn,GEMEINDE,,"MULTIPOLYGON (((8.5637 50.1277, 8.5362 50.1634, 8.5449 50.1748, 8.5604 50.1667, 8.5899 50.1592, 8.6027 50.157, 8.5932 50.1397, 8.5637 50.1277)))",5.0
09771142,[ 9.0999999999999996 ],Kissing,[ 4 ],kissing,GEMEINDE,,"MULTIPOLYGON (((10.9506 48.3265, 11.0196 48.3211, 11.0229 48.2979, 10.998 48.2869, 10.9446 48.2811, 10.9506 48.3265)))",1.0
13003000,[ 9.5 ],Rostock,[ 5 ],rostock,KREISFREIE_STADT,,"MULTIPOLYGON (((12.1578 54.069, 12.0794 54.0521, 12.0481 54.094, 12.0544 54.103, 12.023 54.1231, 12.0199 54.1287, 12.0371 54.1351, 12.0205 54.154, 12.0331 54.163, 11.9987 54.1753, 12.0868 54.1848, 12.0857 54.1109, 12.1122 54.0943, 12.154 54.092, 12.1179 54.097, 12.0977 54.121, 12.0969 54.1519, 12.126 54.1505, 12.1424 54.1747, 12.1005 54.1694, 12.0937 54.182, 12.1243 54.1843, 12.2005 54.2445, 12.2637 54.2429, 12.2644 54.2154, 12.295 54.1959, 12.2058 54.1823, 12.1829 54.1591, 12.1835 54.1348, 12.1714 54.1163, 12.2012 54.0972, 12.1967 54.0797, 12.191 54.0693, 12.1578 54.069)))",48.0
08316043,[ 8.9000000000000004 ],Teningen,[ 4 ],teningen,GEMEINDE,,"MULTIPOLYGON (((7.7698 48.1285, 7.7746 48.1415, 7.8214 48.1556, 7.8156 48.1738, 7.8219 48.1754, 7.8727 48.1644, 7.8709 48.1596, 7.8339 48.1538, 7.8148 48.1309, 7.8433 48.1156, 7.843 48.0896, 7.8073 48.0982, 7.7966 48.0847, 7.7898 48.084, 7.7574 48.0844, 7.7572 48.1085, 7.7761 48.1157, 7.7698 48.1285)))",3.0
03451008,[ 9.8000000000000007 ],Wiefelstede,[ 5 ],wiefelstede,GEMEINDE,,"MULTIPOLYGON (((8.1611 53.1772, 8.097 53.1884, 8.0898 53.2098, 8.0467 53.2122, 8.0465 53.2329, 8.0682 53.2493, 8.0605 53.2645, 8.0303 53.3103, 8.0322 53.3214, 8.0727 53.3433, 8.1259 53.33, 8.1052 53.3171, 8.1235 53.3128, 8.119 53.2741, 8.1667 53.2724, 8.1534 53.2526, 8.1691 53.2512, 8.1518 53.2433, 8.1707 53.234, 8.1586 53.2242, 8.2011 53.2015, 8.1611 53.1772)))",4.0
05770008,[ 12.6 ],Espelkamp,[ 6 ],espelkamp,GEMEINDE,,"MULTIPOLYGON (((8.6978 52.3329, 8.5606 52.3434, 8.523 52.3557, 8.5181 52.3745, 8.552 52.3922, 8.5889 52.3949, 8.5881 52.4123, 8.6153 52.4155, 8.7057 52.3954, 8.7167 52.3952, 8.7081 52.3833, 8.7232 52.3707, 8.6946 52.3588, 8.6978 52.3329)))",6.0
09188137,[ 7.2999999999999998 ],Pöcking,[ 3 ],poecking,GEMEINDE,,"MULTIPOLYGON (((11.2614 47.9555, 11.245 47.9548, 11.2326 47.9736, 11.2723 47.9793, 11.2918 47.9988, 11.3321 47.9794, 11.3069 47.9483, 11.2753 47.9705, 11.2614 47.9555)))",1.0
05774016,[ 8.9000000000000004 ],Büren,[ 4 ],bueren,GEMEINDE,,"MULTIPOLYGON (((8.6252 51.4789, 8.5478 51.4677, 8.5203 51.4902, 8.5121 51.5299, 8.4864 51.5329, 8.4763 51.5691, 8.4879 51.5872, 8.5839 51.6228, 8.6324 51.6307, 8.7041 51.6097, 8.7137 51.6001, 8.7018 51.5853, 8.6439 51.5593, 8.6556 51.5361, 8.628 51.5089, 8.6252 51.4789)))",4.0
14729270,[ 7.4000000000000004 ],Markranstädt,[ 3 ],markranstaedt,GEMEINDE,,"MULTIPOLYGON (((12.2521 51.2599, 12.1994 51.2385, 12.1658 51.2658, 12.1717 51.2771, 12.1553 51.3009, 12.1476 51.3199, 12.1935 51.3323, 12.2458 51.347, 12.2593 51.3342, 12.2363 51.3198, 12.2812 51.2808, 12.2501 51.286, 12.2521 51.2599)))",3.0
09181130,[ 8.8000000000000007 ],Landsberg am Lech (LL),[ 4 ],landsberg-am-lech-ll,GEMEINDE,,"MULTIPOLYGON (((10.8794 47.9943, 10.8258 47.991, 10.808 48.0206, 10.8095 48.0344, 10.8381 48.0521, 10.8211 48.0686, 10.8473 48.0792, 10.8764 48.0677, 10.893 48.0771, 10.911 48.0593, 10.9044 48.0489, 10.9216 48.0343, 10.8794 47.9943)))",8.0
14523450,[ 7.2000000000000002 ],Weischlitz,[ 3 ],weischlitz,GEMEINDE,,"MULTIPOLYGON (((12.0748 50.4128, 12.082 50.3946, 12.0353 50.3928, 12.0143 50.3745, 11.9819 50.3851, 11.9516 50.3944, 11.9455 50.4161, 11.9195 50.4246, 11.9269 50.4332, 11.8976 50.4356, 11.8956 50.4495, 11.9317 50.4636, 11.9508 50.4538, 11.9375 50.4714, 11.9593 50.4915, 12.047 50.4853, 12.054 50.4951, 12.0409 50.4978, 12.0594 50.5044, 12.0726 50.4899, 12.0649 50.467, 12.0903 50.4702, 12.1016 50.448, 12.0748 50.4128)))",1.0
08125086,[ 10.1 ],Schwaigern,[ 5 ],schwaigern,GEMEINDE,,"MULTIPOLYGON (((8.9983 49.0966, 8.9453 49.1083, 8.9618 49.1278, 9.0099 49.144, 9.0165 49.1646, 9.0546 49.1705, 9.0461 49.1959, 9.0913 49.1703, 9.0716 49.1538, 9.089 49.1449, 9.075 49.1416, 9.0746 49.1197, 9.0743 49.1139, 9.0329 49.1171, 8.9983 49.0966)))",2.0
03453009,[ 10.0 ],Lastrup,[ 5 ],lastrup,GEMEINDE,,"MULTIPOLYGON (((7.8447 52.8252, 7.9416 52.8363, 7.9644 52.8227, 7.9771 52.7979, 7.9952 52.7955, 7.9992 52.7658, 7.8751 52.7597, 7.8385 52.7529, 7.793 52.7953, 7.8447 52.8252)))",1.0
03405000,[ 9.0 ],Wilhelmshaven,[ 4 ],wilhelmshaven,KREISFREIE_STADT,,"MULTIPOLYGON (((8.0606 53.5071, 8.0474 53.5173, 8.0306 53.5386, 8.0413 53.5524, 8.0192 53.561, 8.0432 53.572, 7.9954 53.6006, 8.0371 53.6286, 8.0898 53.6378, 8.1218 53.5983, 8.1493 53.6018, 8.1571 53.5823, 8.1401 53.5783, 8.1502 53.5605, 8.1667 53.5614, 8.1708 53.5546, 8.1588 53.5564, 8.1692 53.5437, 8.1573 53.5321, 8.1708 53.5361, 8.1529 53.5131, 8.0606 53.5071)))",16.0
05570048,[ 8.0999999999999996 ],Wadersloh,[ 4 ],wadersloh,GEMEINDE,,"MULTIPOLYGON (((8.3202 51.7257, 8.2951 51.6764, 8.1943 51.6615, 8.2112 51.6977, 8.1228 51.7171, 8.1314 51.7355, 8.1199 51.7461, 8.1375 51.7624, 8.2537 51.7766, 8.3017 51.7542, 8.3202 51.7257)))",3.0
16077036,[ 6.2999999999999998 ],Nobitz,[ 2 ],nobitz,GEMEINDE,,"MULTIPOLYGON (((12.4642 50.993, 12.5053 50.9986, 12.5283 50.9832, 12.5052 50.9625, 12.525 50.9483, 12.6257 50.9424, 12.6527 50.924, 12.641 50.9033, 12.6203 50.9093, 12.6135 50.9299, 12.5893 50.9316, 12.5845 50.904, 12.5744 50.9012, 12.5235 50.9087, 12.5112 50.8942, 12.4879 50.8932, 12.4343 50.9031, 12.3966 50.8842, 12.3769 50.9002, 12.4108 50.9046, 12.4099 50.9293, 12.3838 50.9534, 12.4314 50.965, 12.4524 50.9449, 12.4451 50.9326, 12.4957 50.9261, 12.4753 50.9696, 12.4575 50.9747, 12.4642 50.993)))",1.0
03459022,[ 10.1 ],Hilter am Teutoburger Wald,[ 5 ],hilter-am-teutoburger-wald,GEMEINDE,,"MULTIPOLYGON (((8.1469 52.1247, 8.1311 52.1171, 8.1114 52.1368, 8.1095 52.1727, 8.1332 52.179, 8.1299 52.2021, 8.151 52.2072, 8.2074 52.214, 8.2361 52.1797, 8.2034 52.1628, 8.2133 52.147, 8.1803 52.1521, 8.1469 52.1247)))",2.0
05170028,[ 8.4000000000000004 ],Neukirchen-Vluyn,[ 4 ],neukirchen-vluyn,GEMEINDE,,"MULTIPOLYGON (((6.581 51.4801, 6.5991 51.4654, 6.5798 51.4418, 6.5936 51.4281, 6.5583 51.4082, 6.5742 51.4117, 6.5808 51.3941, 6.5355 51.4056, 6.5164 51.4251, 6.4991 51.4766, 6.581 51.4801)))",6.0
08336105,[ 9.4000000000000004 ],Grenzach-Wyhlen,[ 5 ],grenzach-wyhlen,GEMEINDE,,"MULTIPOLYGON (((7.6898 47.5716, 7.7106 47.5722, 7.7241 47.5422, 7.6769 47.5331, 7.634 47.5613, 7.6898 47.5716)))",2.0
08125074,[ 10.300000000000001 ],Nordheim,[ 5 ],nordheim,GEMEINDE,,"MULTIPOLYGON (((9.1489 49.1085, 9.1176 49.0976, 9.0743 49.1139, 9.0746 49.1197, 9.1306 49.1252, 9.1489 49.1085)))",2.0
09678150,[ 10.199999999999999 ],Kolitzheim,[ 5 ],kolitzheim,GEMEINDE,,"MULTIPOLYGON (((10.1823 49.9339, 10.2447 49.9538, 10.2391 49.9703, 10.2536 49.9776, 10.2837 49.9795, 10.2966 49.9681, 10.3098 49.9204, 10.2801 49.9059, 10.2834 49.8917, 10.2463 49.8812, 10.2288 49.916, 10.1891 49.8923, 10.1894 49.9037, 10.1823 49.9339)))",0.0
14524320,[ 6.9000000000000004 ],Wilkau-Haßlau,[ 3 ],wilkau-hasslau,GEMEINDE,,"MULTIPOLYGON (((12.5077 50.6445, 12.4822 50.6511, 12.5064 50.6623, 12.5068 50.6876, 12.5222 50.6883, 12.5149 50.6799, 12.5546 50.6688, 12.5607 50.6568, 12.5351 50.6494, 12.5077 50.6445)))",3.0
14522460,[ 6.5 ],Penig,[ 3 ],penig,GEMEINDE,,"MULTIPOLYGON (((12.6257 50.9424, 12.6175 50.9805, 12.6679 50.9875, 12.6863 50.9851, 12.7067 51.007, 12.732 50.9981, 12.7324 50.9879, 12.7037 50.9809, 12.6923 50.9592, 12.7417 50.9576, 12.756 50.9386, 12.7699 50.9193, 12.7401 50.9052, 12.7094 50.9025, 12.6527 50.924, 12.6257 50.9424)))",3.0
08426014,[ 9.4000000000000004 ],Bad Schussenried,[ 5 ],bad-schussenried,GEMEINDE,,"MULTIPOLYGON (((9.6921 47.983, 9.6848 47.9672, 9.6221 47.9671, 9.6047 48.0021, 9.5965 48.0173, 9.6181 48.0332, 9.6455 48.0522, 9.6855 48.051, 9.6905 48.0472, 9.709 48.0278, 9.6921 47.983)))",2.0
08118060,[ 9.8000000000000007 ],Oberstenfeld,[ 5 ],oberstenfeld,GEMEINDE,,"MULTIPOLYGON (((9.3844 49.0188, 9.3389 49.0025, 9.295 49.0321, 9.3995 49.0385, 9.3844 49.0188)), ((9.4152 49.0579, 9.4168 49.048, 9.3997 49.0439, 9.3824 49.0491, 9.3973 49.0595, 9.4152 49.0579)), ((9.4271 49.0653, 9.4152 49.0579, 9.3973 49.0595, 9.4271 49.0653)))",1.0
05154044,[ 9.0 ],Rees,[ 4 ],rees,GEMEINDE,,"MULTIPOLYGON (((6.4893 51.7206, 6.4608 51.7018, 6.4116 51.7153, 6.4222 51.7445, 6.4027 51.755, 6.3367 51.7605, 6.3022 51.8054, 6.3899 51.833, 6.4075 51.8282, 6.4341 51.8029, 6.4898 51.8102, 6.5342 51.7647, 6.4822 51.7538, 6.4893 51.7206)))",3.0
09371136,[ 8.6999999999999993 ],Kümmersbruck,[ 4 ],kuemmersbruck,GEMEINDE,,"MULTIPOLYGON (((11.913 49.4605, 11.937 49.4526, 11.917 49.425, 11.9458 49.4147, 11.9188 49.3979, 11.9263 49.3868, 11.9029 49.3713, 11.8543 49.3783, 11.8535 49.3901, 11.8101 49.3883, 11.8365 49.412, 11.8893 49.4279, 11.9145 49.4451, 11.913 49.4605)))",2.0
05370028,[ 8.6999999999999993 ],Übach-Palenberg,[ 4 ],uebach-palenberg,GEMEINDE,,"MULTIPOLYGON (((6.0152 50.9478, 6.0607 50.9313, 6.0989 50.9549, 6.1566 50.9301, 6.1418 50.901, 6.0862 50.9134, 6.0938 50.9213, 6.054 50.9223, 6.0152 50.9478)))",7.0
09184112,[ 8.9000000000000004 ],Aschheim,[ 4 ],aschheim,GEMEINDE,,"MULTIPOLYGON (((11.7497 48.2411, 11.7556 48.222, 11.73 48.2015, 11.7353 48.1564, 11.7083 48.148, 11.6782 48.1443, 11.6917 48.1826, 11.6899 48.2051, 11.7497 48.2411)))",1.0
03401000,[ 10.9 ],Delmenhorst,[ 5 ],delmenhorst,KREISFREIE_STADT,,"MULTIPOLYGON (((8.6574 53.0089, 8.6273 53.0184, 8.6124 53.0077, 8.6213 52.9996, 8.5912 52.9865, 8.5781 53.0002, 8.6077 53.031, 8.5829 53.0374, 8.583 53.0504, 8.6341 53.0764, 8.6229 53.0857, 8.6354 53.0995, 8.6547 53.1089, 8.6747 53.086, 8.7041 53.0817, 8.7114 53.0447, 8.6574 53.0089)))",18.0
01058172,[ 7.7000000000000002 ],Westerrönfeld,[ 3 ],westerroenfeld,KLEINE_GEMEINDE,,"MULTIPOLYGON (((9.6495 54.2561, 9.6302 54.2725, 9.6626 54.2904, 9.6654 54.2735, 9.6913 54.255, 9.6495 54.2561)), ((9.733 54.2492, 9.7214 54.2522, 9.7394 54.2533, 9.733 54.2492)))",1.0
13073075,[ 7.2999999999999998 ],Ribnitz-Damgarten,[ 3 ],ribnitz-damgarten,GEMEINDE,,"MULTIPOLYGON (((12.3722 54.1905, 12.3713 54.2083, 12.3123 54.2351, 12.3014 54.2561, 12.3653 54.2497, 12.3769 54.2613, 12.4597 54.2482, 12.4173 54.2588, 12.4074 54.2771, 12.4778 54.3038, 12.468 54.2954, 12.4794 54.2859, 12.531 54.2713, 12.4896 54.2429, 12.5246 54.2314, 12.5024 54.2127, 12.3722 54.1905)))",5.0
05358004,[ 9.9000000000000004 ],Aldenhoven,[ 5 ],aldenhoven,GEMEINDE,,"MULTIPOLYGON (((6.336 50.8846, 6.3215 50.8682, 6.2994 50.8847, 6.2679 50.8634, 6.2304 50.8635, 6.2036 50.8941, 6.2295 50.935, 6.2676 50.9369, 6.2743 50.9178, 6.3021 50.9182, 6.3047 50.9028, 6.321 50.9048, 6.3069 50.8952, 6.336 50.8846)))",3.0
09679138,[ 9.9000000000000004 ],Giebelstadt,[ 5 ],giebelstadt,GEMEINDE,,"MULTIPOLYGON (((9.981 49.6862, 9.9828 49.6609, 9.9537 49.6242, 9.9649 49.6019, 9.9467 49.5954, 9.8911 49.6296, 9.905 49.644, 9.8818 49.646, 9.8771 49.6651, 9.9202 49.6805, 9.9485 49.694, 9.981 49.6862)))",1.0
05166008,[ 8.5999999999999996 ],Grefrath,[ 4 ],grefrath,GEMEINDE,,"MULTIPOLYGON (((6.3871 51.3307, 6.4064 51.3083, 6.3888 51.3055, 6.372 51.3223, 6.3189 51.3111, 6.304 51.3599, 6.3589 51.3793, 6.3871 51.3307)))",3.0
05758036,[ 7.9000000000000004 ],Vlotho,[ 3 ],vlotho,GEMEINDE,,"MULTIPOLYGON (((8.8636 52.1937, 8.9268 52.1845, 8.8977 52.1553, 8.8952 52.1157, 8.8641 52.1028, 8.8449 52.1029, 8.8083 52.1269, 8.7353 52.1114, 8.7408 52.1309, 8.7547 52.1381, 8.7435 52.1504, 8.7703 52.1679, 8.8389 52.1745, 8.8636 52.1937)))",4.0
06433014,[ 8.5999999999999996 ],Trebur,[ 4 ],trebur,GEMEINDE,,"MULTIPOLYGON (((8.3769 49.8609, 8.3451 49.875, 8.3496 49.9021, 8.3463 49.9335, 8.3565 49.958, 8.4226 49.9388, 8.4416 49.9302, 8.4071 49.877, 8.3769 49.8609)))",4.0
08317047,[ 9.3000000000000007 ],Hohberg,[ 4 ],hohberg,GEMEINDE,,"MULTIPOLYGON (((7.8521 48.4479, 7.8761 48.4346, 7.922 48.4499, 7.9266 48.4136, 7.9484 48.3986, 7.9696 48.3785, 7.9781 48.3718, 7.9439 48.3741, 7.9275 48.4017, 7.8534 48.4166, 7.8521 48.4479)))",0.0
